TransactionID,Date,DepartmentID,CategoryID,Vendor,Amount,PaymentMethod,ApprovalStatus
TXN101297,2023-03-29,D04,C01,Internal Payroll,5752.29,Corporate Card,Pending
TXN107180,2024-01-31,D07,C05,Local Print Media,66706.87,Cheque,Approved
TXN111373,2024-09-12,D02,C05,Meta Ads,44185.47,Bank Transfer,Approved
TXN120010,2025-12-19,D03,C10,Sundry Vendor,19504.57,Corporate Card,Approved
TXN114020,2025-01-22,D07,C07,Wework,20832.09,Corporate Card,Approved
TXN112546,2024-11-14,D02,C10,Sundry Vendor,15826.82,Bank Transfer,Pending
TXN118385,2025-09-01,D05,C04,Staples India,4410.15,Corporate Card,Approved
TXN119340,2025-11-14,D02,C10,Sundry Vendor,65400.13,UPI,Approved
TXN114864,2025-03-25,D03,C03,Zoom,22122.48,Bank Transfer,Approved
TXN118671,2025-10-24,D01,C01,ADP Payroll Services,80131.44,Cheque,Approved
TXN105802,2023-11-30,D04,C04,Amazon Business,7305.66,Cheque,Approved
TXN110470,2024-07-30,D05,C01,ADP Payroll Services,28301.88,UPI,Approved
TXN119787,2025-11-25,D08,C09,HP Enterprise,25925.04,UPI,Approved
TXN101646,2023-04-18,D01,C02,Ola Corporate,26585.06,UPI,Approved
TXN102646,2023-05-04,D07,C01,Internal Payroll,3930.93,Corporate Card,Approved
TXN111662,2024-09-12,D06,C05,Local Print Media,51680.76,Bank Transfer,Approved
TXN108895,2024-04-30,D06,C09,Dell Technologies,4691.9,Bank Transfer,Approved
TXN117103,2025-07-18,D02,C10,Courier Services,47911.37,Cheque,Approved
TXN107408,2024-02-22,D02,C05,LinkedIn Marketing,3955.58,Cheque,Approved
TXN117105,2025-07-03,D02,C10,Courier Services,25123.96,Corporate Card,Approved
TXN110259,2024-07-17,D01,C08,Deloitte Advisory,116623.88,Bank Transfer,Approved
TXN105580,2023-11-02,D01,C03,Microsoft 365,109580.75,Corporate Card,Rejected
TXN106568,2023-12-18,D07,C01,Internal Payroll,86381.34,UPI,Approved
TXN101847,2023-04-04,D03,C09,Dell Technologies,70227.99,UPI,Approved
TXN104762,2023-09-14,D05,C02,MakeMyTrip Business,1828.79,Bank Transfer,Rejected
TXN105611,2023-11-02,D01,C07,Jio Business,726.97,UPI,Approved
TXN112300,2024-10-14,D07,C07,State Electricity Board,1398.86,Cheque,Approved
TXN102415,2023-05-22,D03,C07,Wework,111934.18,Corporate Card,Approved
TXN110895,2024-08-13,D03,C04,Amazon Business,177551.83,Cheque,Approved
TXN109590,2024-05-16,D08,C07,Airtel Business,138742.13,Bank Transfer,Approved
TXN114608,2025-02-03,D07,C07,Airtel Business,160595.54,Bank Transfer,Approved
TXN111596,2024-09-24,D05,C07,Wework,27289.9,UPI,Approved
TXN112231,2024-10-15,D06,C08,KPMG Consulting,1703.46,Corporate Card,Pending
TXN106285,2023-12-05,D03,C02,MakeMyTrip Business,689.35,UPI,Approved
TXN119668,2025-11-28,D07,C04,Amazon Business,71879.27,UPI,Approved
TXN106400,2023-12-21,D04,C06,NIIT,76361.7,UPI,Pending
TXN116615,2025-06-13,D04,C04,Staples India,373501.08,Corporate Card,Approved
TXN100227,2023-01-18,D04,C03,Slack,52456.51,Corporate Card,Approved
TXN112284,2024-10-16,D07,C05,Local Print Media,24529.18,Cheque,Approved
TXN110880,2024-08-23,D03,C02,Ola Corporate,37163.79,UPI,Approved
TXN109146,2024-05-30,D02,C05,LinkedIn Marketing,23721.58,Bank Transfer,Approved
TXN107935,2024-03-07,D01,C08,Deloitte Advisory,13901.48,Corporate Card,Approved
TXN107411,2024-02-20,D02,C05,Google Ads,3154.52,Bank Transfer,Approved
TXN113504,2024-12-17,D08,C04,Staples India,98622.88,UPI,Approved
TXN118527,2025-09-19,D07,C01,ADP Payroll Services,37772.46,UPI,Approved
TXN107993,2024-03-07,D02,C06,Udemy Business,13441.68,UPI,Approved
TXN109813,2024-06-06,D03,C08,EY Advisory,53730.03,Bank Transfer,Approved
TXN102887,2023-06-14,D02,C05,Meta Ads,20978.17,Corporate Card,Approved
TXN117570,2025-08-20,D01,C09,Local It Vendor,3315.74,Cheque,Approved
TXN102975,2023-06-16,D03,C06,Internal Training Team,12297.05,Bank Transfer,Approved
TXN112725,2024-11-18,D05,C07,Jio Business,8944.99,Corporate Card,Approved
TXN113892,2025-01-14,D05,C09,HP Enterprise,11407.41,Bank Transfer,Approved
TXN115483,2025-04-25,D04,C03,AWS,83166.94,UPI,Approved
TXN114270,2025-02-17,D03,C02,MakeMyTrip Business,27200.43,Cheque,Approved
TXN112173,2024-10-22,D05,C09,Lenovo,160220.85,Bank Transfer,Approved
TXN113782,2025-01-07,D04,C03,Microsoft 365,9900.54,Cheque,Approved
TXN116835,2025-06-17,D07,C03,Zoom,27054.53,Cheque,Approved
TXN115103,2025-03-20,D06,C04,Staples India,148504.54,Corporate Card,Approved
TXN116043,2025-05-05,D04,C05,Meta Ads,34696.39,Cheque,Approved
TXN110844,2024-08-28,D02,C06,Coursera Business,75120.0,Cheque,Approved
TXN105306,2023-10-04,D05,C04,Staples India,26529.84,Cheque,Approved
TXN106554,2023-12-11,D06,C08,KPMG Consulting,6731.64,Cheque,Approved
TXN117484,2025-07-16,D08,C06,NIIT,12022.76,Corporate Card,Approved
TXN101136,2023-03-24,D01,C08,Deloitte Advisory,41189.55,UPI,Approved
TXN118890,2025-10-16,D03,C10,Petty Cash,16523.87,Corporate Card,Approved
TXN103779,2023-07-20,D06,C10,Sundry Vendor,342.65,Corporate Card,Approved
TXN104398,2023-08-01,D07,C09,Local It Vendor,17666.74,Corporate Card,Approved
TXN119653,2025-11-21,D07,C02,Ola Corporate,1860.73,Cheque,Approved
TXN103790,2023-07-28,D07,C02,Indigo Airlines,1438.01,Cheque,Approved
TXN109945,2024-06-21,D05,C04,Staples India,97797.38,Bank Transfer,Approved
TXN118877,2025-10-07,D03,C09,Lenovo,74892.5,Cheque,Approved
TXN113542,2025-01-08,D01,C01,ADP Payroll Services,8536.23,Bank Transfer,Approved
TXN114961,2025-03-31,D04,C07,Airtel Business,286428.46,Bank Transfer,Approved
TXN113140,2024-12-20,D03,C07,State Electricity Board,35848.34,Corporate Card,Approved
TXN107785,2024-02-09,D07,C09,Local It Vendor,4150.63,UPI,Approved
TXN113573,2025-01-08,D01,C04,Office Depot,343.36,Bank Transfer,Approved
TXN108273,2024-03-25,D06,C05,Local Print Media,19232.33,Bank Transfer,Approved
TXN103839,2023-07-20,D07,C09,Lenovo,14761.23,Cheque,Approved
TXN100884,2023-02-01,D05,C10,Courier Services,65401.4,Cheque,Approved
TXN104415,2023-08-31,D08,C01,ADP Payroll Services,27169.94,UPI,Approved
TXN113268,2024-12-31,D05,C03,Slack,32830.0,Bank Transfer,Approved
TXN116690,2025-06-10,D05,C06,Udemy Business,15635.8,UPI,Approved
TXN105974,2023-11-06,D06,C07,Wework,16250.88,Bank Transfer,Approved
TXN112032,2024-10-01,D03,C09,Local It Vendor,102287.18,Bank Transfer,Approved
TXN106763,2024-01-26,D01,C05,Google Ads,6721.51,UPI,Approved
TXN109031,2024-05-04,D08,C10,Sundry Vendor,22160.89,UPI,Approved
TXN101333,2023-03-02,D04,C04,Staples India,42102.86,UPI,Approved
TXN120191,2025-12-01,D06,C05,Local Print Media,31899.58,Corporate Card,Approved
TXN110107,2024-06-17,D07,C07,State Electricity Board,40755.32,UPI,Pending
TXN115214,2025-03-17,D08,C02,Indigo Airlines,4150.52,Cheque,Approved
TXN110212,2024-07-22,D01,C02,Indigo Airlines,154000.49,Cheque,Pending
TXN105783,2023-11-27,D04,C01,Internal Payroll,17298.32,Corporate Card,Approved
TXN110238,2024-07-25,D01,C06,Udemy Business,24396.17,Bank Transfer,Approved
TXN120242,2025-12-26,D07,C02,Ola Corporate,19223.87,Cheque,Approved
TXN119854,2025-12-31,D01,C09,Dell Technologies,10113.29,Cheque,Approved
TXN120216,2025-12-09,D06,C09,Dell Technologies,11621.47,UPI,Approved
TXN119968,2025-12-01,D03,C03,Adobe,12178.93,UPI,Approved
TXN108641,2024-04-09,D03,C01,ADP Payroll Services,36631.64,UPI,Approved
TXN117923,2025-08-18,D07,C01,ADP Payroll Services,216007.21,UPI,Approved
TXN118827,2025-10-15,D03,C03,Slack,40167.32,Corporate Card,Approved
TXN102359,2023-05-22,D03,C01,ADP Payroll Services,194230.02,UPI,Approved
TXN109446,2024-05-30,D06,C07,Jio Business,34465.81,Corporate Card,Approved
TXN103975,2023-08-18,D01,C09,Local It Vendor,20710.2,Corporate Card,Approved
TXN114986,2025-03-03,D04,C10,Sundry Vendor,151421.3,Cheque,Approved
TXN106028,2023-11-02,D07,C04,Office Depot,130939.87,Bank Transfer,Approved
TXN102039,2023-04-04,D06,C05,HubSpot,4184.39,Corporate Card,Approved
TXN112059,2024-10-21,D04,C03,Adobe,8119.65,Corporate Card,Approved
TXN103349,2023-07-03,D01,C02,Ola Corporate,49535.39,UPI,Approved
TXN108422,2024-03-28,D08,C04,Staples India,81279.18,UPI,Approved
TXN115243,2025-03-28,D08,C06,NIIT,242248.29,Cheque,Approved
TXN118871,2025-10-21,D03,C08,Deloitte Advisory,67341.52,UPI,Approved
TXN111844,2024-10-09,D01,C01,Internal Payroll,13412.23,Bank Transfer,Approved
TXN113398,2024-12-20,D07,C01,Internal Payroll,28538.67,Cheque,Approved
TXN115683,2025-04-24,D07,C04,Staples India,16428.59,Cheque,Approved
TXN106248,2023-12-06,D02,C06,Udemy Business,12467.47,UPI,Approved
TXN105423,2023-10-19,D07,C01,Internal Payroll,137434.74,Corporate Card,Pending
TXN117590,2025-08-27,D02,C02,Uber For Business,41484.55,UPI,Approved
TXN103109,2023-06-30,D05,C08,Deloitte Advisory,2230.48,UPI,Approved
TXN115239,2025-06-03,D08,C05,HubSpot,8114.79,Bank Transfer,Approved
TXN117076,2025-07-22,D02,C07,Jio Business,29036.78,UPI,Approved
TXN115475,2025-04-22,D04,C02,Ola Corporate,56256.06,UPI,Approved
TXN106386,2023-12-29,D04,C04,Office Depot,8226.08,Corporate Card,Approved
TXN116859,2025-06-09,D07,C07,Wework,28231.37,UPI,Approved
TXN105576,2023-11-08,D01,C03,Zoom,107339.57,Corporate Card,Approved
TXN111185,2024-08-15,D07,C05,HubSpot,158453.63,Cheque,Approved
TXN117437,2025-07-17,D07,C08,KPMG Consulting,70084.62,Corporate Card,Approved
TXN104666,2023-09-29,D03,C10,Petty Cash,21462.88,Cheque,Approved
TXN104202,2023-08-22,D05,C04,Staples India,10605.36,Cheque,Approved
TXN107782,2024-02-27,D07,C08,EY Advisory,70785.43,Bank Transfer,Approved
TXN118961,2025-10-21,D05,C02,MakeMyTrip Business,44466.47,UPI,Approved
TXN112012,2024-10-16,D03,C05,Meta Ads,47823.38,Corporate Card,Approved
TXN119435,2025-11-10,D04,C04,Staples India,53295.17,UPI,Approved
TXN108446,2024-03-29,D08,C07,Airtel Business,23296.39,UPI,Approved
TXN114260,2025-02-11,D02,C10,Sundry Vendor,1159.83,Corporate Card,Approved
TXN117807,2025-08-13,D05,C03,Salesforce,31108.41,UPI,Approved
TXN102502,2023-05-17,D04,C10,Sundry Vendor,72396.63,Corporate Card,Approved
TXN110695,2024-07-04,D08,C06,Internal Training Team,64268.15,UPI,Approved
TXN114847,2025-03-04,D02,C10,Courier Services,42316.91,Cheque,Approved
TXN118690,2025-10-21,D01,C04,Staples India,37366.01,Corporate Card,Approved
TXN115606,2025-04-11,D06,C04,Amazon Business,293326.3,Corporate Card,Approved
TXN109956,2024-06-17,D05,C05,Local Print Media,10007.62,UPI,Approved
TXN117697,2025-08-11,D03,C07,State Electricity Board,55467.92,Cheque,Approved
TXN117349,2025-07-31,D06,C03,Slack,210567.34,Cheque,Approved
TXN111105,2024-08-15,D06,C03,AWS,84157.92,Cheque,Approved
TXN120192,2025-12-17,D06,C06,NIIT,4620.35,Bank Transfer,Approved
TXN113310,2024-12-26,D05,C08,Deloitte Advisory,127499.75,UPI,Pending
TXN100018,2023-01-12,D01,C02,Uber For Business,89337.27,Cheque,Approved
TXN108583,2024-04-25,D02,C03,AWS,286997.89,Cheque,Approved
TXN102441,2023-05-01,D03,C10,Sundry Vendor,9389.83,UPI,Pending
TXN111745,2024-09-05,D07,C07,Jio Business,6361.17,Cheque,Approved
TXN113971,2025-01-10,D06,C10,Petty Cash,96310.96,Cheque,Approved
TXN112295,2024-10-16,D07,C06,NIIT,112023.8,Corporate Card,Approved
TXN108073,2024-03-08,D03,C06,Internal Training Team,60188.23,Cheque,Approved
TXN116847,2025-06-26,D07,C05,Meta Ads,13579.08,UPI,Approved
TXN103438,2023-07-31,D02,C04,Office Depot,1130.37,Cheque,Approved
TXN104273,2023-08-28,D06,C04,Office Depot,38576.15,Bank Transfer,Approved
TXN104377,2023-08-24,D07,C07,State Electricity Board,20662.0,Corporate Card,Approved
TXN109290,2024-05-30,D04,C05,Meta Ads,37909.1,Cheque,Approved
TXN119788,2025-11-04,D08,C09,Dell Technologies,24667.76,Corporate Card,Approved
TXN104281,2023-08-22,D06,C05,Local Print Media,36073.25,Bank Transfer,Approved
TXN113490,2024-12-05,D08,C02,MakeMyTrip Business,32352.95,Bank Transfer,Approved
TXN100274,2023-01-17,D04,C10,Courier Services,65235.58,Cheque,Approved
TXN111360,2024-09-05,D02,C02,Indigo Airlines,62876.61,UPI,Approved
TXN118305,2025-09-22,D04,C04,Office Depot,18172.42,UPI,Approved
TXN114453,2025-02-27,D05,C06,NIIT,32740.03,Bank Transfer,Approved
TXN109476,2024-05-29,D07,C01,ADP Payroll Services,204441.29,Bank Transfer,Approved
TXN109962,2024-06-13,D05,C06,Internal Training Team,4590.17,Corporate Card,Approved
TXN111790,2024-09-24,D08,C04,Amazon Business,18039.47,UPI,Approved
TXN114348,2025-02-20,D04,C03,Microsoft 365,55569.68,Corporate Card,Approved
TXN110748,2024-08-02,D01,C03,Zoom,132356.19,Cheque,Approved
TXN106405,2023-12-20,D04,C07,State Electricity Board,36199.81,Bank Transfer,Approved
TXN105152,2023-10-27,D03,C01,ADP Payroll Services,28886.93,UPI,Approved
TXN107440,2024-02-13,D02,C10,Sundry Vendor,10404.64,UPI,Approved
TXN111328,2024-09-25,D01,C07,Wework,19336.63,Bank Transfer,Approved
TXN100241,2023-01-18,D04,C05,Unknown Vendor,99798.41,Corporate Card,Unknown
TXN112802,2024-11-08,D06,C08,KPMG Consulting,5826.18,Corporate Card,Approved
TXN103679,2023-07-03,D05,C06,NIIT,30123.9,Bank Transfer,Approved
TXN108661,2024-04-10,D03,C03,Adobe,47879.37,Bank Transfer,Approved
TXN105955,2023-11-23,D06,C05,LinkedIn Marketing,18577.93,Corporate Card,Approved
TXN106189,2023-12-25,D01,C08,KPMG Consulting,101979.7,Corporate Card,Approved
TXN111273,2024-08-01,D08,C10,Courier Services,36643.87,Bank Transfer,Approved
TXN101778,2023-04-07,D03,C01,Internal Payroll,9401.04,Corporate Card,Approved
TXN100535,2023-01-02,D08,C09,HP Enterprise,44517.47,Bank Transfer,Approved
TXN112415,2024-11-08,D01,C01,Internal Payroll,925.29,UPI,Approved
TXN111150,2024-08-13,D06,C09,HP Enterprise,5008.43,Cheque,Approved
TXN104842,2023-09-29,D06,C03,Google Workspace,103899.26,UPI,Approved
TXN115349,2025-04-01,D02,C04,Office Depot,42368.13,Cheque,Approved
TXN116119,2025-05-16,D05,C04,Office Depot,42757.2,Bank Transfer,Approved
TXN110179,2024-06-17,D08,C07,State Electricity Board,122708.88,Bank Transfer,Approved
TXN111951,2024-10-02,D02,C05,Meta Ads,88269.08,Cheque,Approved
TXN104021,2023-08-08,D02,C05,HubSpot,7120.62,UPI,Approved
TXN104331,2023-08-25,D07,C01,ADP Payroll Services,70163.8,UPI,Approved
TXN117789,2025-08-12,D05,C01,Unknown Vendor,195718.17,Corporate Card,Unknown
TXN104385,2023-08-29,D07,C08,Deloitte Advisory,29354.1,Corporate Card,Approved
TXN106605,2023-12-29,D07,C06,Udemy Business,5962.85,Bank Transfer,Approved
TXN111854,2024-10-03,D01,C03,Google Workspace,79638.22,UPI,Approved
TXN108391,2024-03-14,D07,C10,Sundry Vendor,27272.99,Cheque,Approved
TXN118197,2025-09-03,D02,C09,HP Enterprise,11781.0,Cheque,Approved
TXN106859,2024-01-01,D02,C09,Lenovo,87147.31,Corporate Card,Pending
TXN117829,2025-08-01,D05,C08,KPMG Consulting,200387.62,Bank Transfer,Approved
TXN100775,2023-02-21,D04,C05,Local Print Media,264066.65,Corporate Card,Approved
TXN117482,2025-07-24,D08,C06,NIIT,6497.84,Corporate Card,Approved
TXN110378,2024-07-15,D03,C08,EY Advisory,50928.72,Corporate Card,Approved
TXN102129,2023-04-26,D07,C10,Petty Cash,48452.49,UPI,Approved
TXN115921,2025-05-30,D02,C08,Deloitte Advisory,28712.61,Bank Transfer,Approved
TXN101628,2023-03-28,D08,C09,Dell Technologies,33518.36,Cheque,Approved
TXN114421,2025-02-07,D05,C02,Uber For Business,16078.38,Cheque,Approved
TXN109287,2024-05-21,D04,C04,Staples India,106066.58,Corporate Card,Approved
TXN118919,2025-10-03,D04,C04,Staples India,134304.5,Bank Transfer,Approved
TXN108441,2024-03-22,D08,C06,Coursera Business,35390.04,Corporate Card,Approved
TXN111946,2024-10-08,D02,C05,Local Print Media,21698.48,Corporate Card,Approved
TXN103180,2023-06-14,D06,C09,Lenovo,13078.69,UPI,Approved
TXN106564,2023-12-29,D06,C10,Sundry Vendor,111021.95,UPI,Approved
TXN109372,2024-05-21,D05,C06,Udemy Business,11794.14,Corporate Card,Approved
TXN104258,2023-08-17,D06,C03,Salesforce,70666.96,Corporate Card,Approved
TXN107103,2024-01-03,D06,C05,Google Ads,181179.78,Cheque,Approved
TXN105546,2023-10-04,D08,C08,Deloitte Advisory,5212.72,UPI,Approved
TXN118328,2025-09-17,D04,C07,State Electricity Board,55741.61,Cheque,Approved
TXN117818,2025-08-07,D05,C06,Udemy Business,90345.67,Corporate Card,Approved
TXN100224,2023-01-25,D04,C02,Ola Corporate,4542.15,UPI,Approved
TXN111791,2024-09-12,D08,C04,Office Depot,36895.18,Bank Transfer,Approved
TXN108882,2024-04-09,D06,C07,Wework,102308.32,Corporate Card,Approved
TXN111698,2024-09-04,D07,C01,ADP Payroll Services,17268.88,Cheque,Approved
TXN117049,2025-07-29,D02,C03,AWS,9726.6,Bank Transfer,Approved
TXN105222,2023-10-10,D04,C02,MakeMyTrip Business,933.08,Corporate Card,Approved
TXN112264,2024-10-09,D07,C03,AWS,127947.37,Corporate Card,Approved
TXN103284,2023-06-21,D08,C02,MakeMyTrip Business,9836.62,Bank Transfer,Approved
TXN107392,2024-02-13,D02,C03,Microsoft 365,296162.96,Cheque,Approved
TXN111077,2024-08-02,D05,C10,Sundry Vendor,752.84,Bank Transfer,Approved
TXN113725,2025-01-10,D03,C06,NIIT,60957.37,UPI,Approved
TXN117783,2025-08-12,D04,C10,Sundry Vendor,1555.83,Bank Transfer,Approved
TXN101531,2023-03-06,D07,C04,Office Depot,13472.91,UPI,Approved
TXN107155,2024-01-09,D07,C02,Uber For Business,76112.72,Cheque,Approved
TXN116547,2025-06-11,D03,C06,Internal Training Team,52193.13,Bank Transfer,Approved
TXN115273,2025-04-07,D01,C01,Unknown Vendor,12365.53,UPI,Unknown
TXN112531,2024-11-28,D02,C09,HP Enterprise,10412.26,Corporate Card,Approved
TXN108019,2024-03-11,D02,C10,Petty Cash,39718.11,UPI,Approved
TXN113540,2024-12-02,D08,C10,Courier Services,38468.35,Bank Transfer,Approved
TXN106741,2024-01-30,D01,C03,AWS,28268.94,UPI,Approved
TXN110986,2024-08-22,D04,C08,EY Advisory,23189.88,Corporate Card,Approved
TXN101876,2023-04-18,D04,C04,Amazon Business,32276.38,Corporate Card,Approved
TXN104045,2023-08-09,D02,C10,Sundry Vendor,9660.93,Bank Transfer,Approved
TXN103423,2023-07-24,D02,C02,MakeMyTrip Business,40490.06,Corporate Card,Approved
TXN101963,2023-04-28,D05,C04,Staples India,128101.47,Corporate Card,Approved
TXN102140,2023-04-17,D08,C02,Uber For Business,8385.33,Bank Transfer,Approved
TXN105113,2023-10-11,D02,C04,Staples India,10567.2,Cheque,Approved
TXN116198,2025-05-02,D06,C05,Unknown Vendor,28303.67,Unknown,Unknown
TXN116326,2025-05-21,D08,C02,Indigo Airlines,17495.66,Corporate Card,Approved
TXN116566,2025-06-10,D03,C07,Wework,56952.52,Corporate Card,Approved
TXN111553,2024-09-10,D05,C01,Internal Payroll,16999.06,UPI,Approved
TXN101124,2023-03-21,D01,C07,Jio Business,35270.09,Bank Transfer,Approved
TXN103247,2023-06-13,D07,C08,Freelance Consultant,21635.68,Bank Transfer,Approved
TXN103788,2023-07-04,D07,C02,Ola Corporate,5178.56,Corporate Card,Approved
TXN106595,2023-12-05,D07,C05,LinkedIn Marketing,35096.63,Bank Transfer,Approved
TXN114755,2025-03-19,D01,C09,Local It Vendor,61164.78,UPI,Approved
TXN107244,2024-01-25,D08,C03,Adobe,73947.3,UPI,Approved
TXN110148,2024-06-24,D08,C03,Microsoft 365,65672.99,Cheque,Approved
TXN114942,2025-03-20,D04,C05,Local Print Media,48804.92,Cheque,Approved
TXN102113,2023-04-04,D07,C08,KPMG Consulting,21713.51,Corporate Card,Approved
TXN109834,2024-06-07,D03,C10,Courier Services,1588.83,Bank Transfer,Approved
TXN102205,2023-05-01,D01,C01,ADP Payroll Services,1001.07,Bank Transfer,Approved
TXN117882,2025-08-01,D06,C06,Internal Training Team,86264.16,UPI,Approved
TXN106987,2024-01-09,D04,C09,Dell Technologies,4669.38,Cheque,Approved
TXN120202,2025-12-08,D06,C07,Jio Business,392066.53,Corporate Card,Approved
TXN112103,2024-10-17,D04,C09,Dell Technologies,21998.24,Bank Transfer,Approved
TXN118154,2025-09-03,D02,C02,Uber For Business,14532.22,Cheque,Approved
TXN104742,2023-09-27,D04,C10,Petty Cash,1474.22,Bank Transfer,Approved
TXN102034,2023-04-11,D06,C05,Google Ads,14027.91,Corporate Card,Approved
TXN115727,2025-04-28,D08,C02,Indigo Airlines,5008.15,Corporate Card,Approved
TXN105415,2023-10-27,D06,C10,Sundry Vendor,38111.28,UPI,Approved
TXN101334,2023-03-29,D04,C04,Office Depot,210501.18,Corporate Card,Approved
TXN111678,2024-09-13,D06,C08,KPMG Consulting,15675.63,Cheque,Approved
TXN108102,2024-03-21,D04,C02,Indigo Airlines,47024.66,Cheque,Approved
TXN104909,2023-09-29,D07,C02,Ola Corporate,22840.67,UPI,Approved
TXN105103,2023-10-04,D02,C02,Uber For Business,62278.51,UPI,Approved
TXN108453,2024-03-29,D08,C07,Airtel Business,116940.8,Cheque,Approved
TXN117602,2025-08-05,D02,C04,Office Depot,10550.82,Cheque,Approved
TXN102492,2023-05-30,D04,C09,HP Enterprise,13474.51,UPI,Approved
TXN100817,2023-02-08,D05,C01,ADP Payroll Services,164433.89,Cheque,Approved
TXN105674,2023-11-24,D02,C07,Airtel Business,106147.51,Corporate Card,Approved
TXN103792,2023-07-10,D07,C02,MakeMyTrip Business,37754.48,Bank Transfer,Rejected
TXN102491,2023-05-12,D04,C09,Local It Vendor,78413.93,UPI,Approved
TXN110974,2024-08-26,D04,C06,NIIT,52499.01,Cheque,Approved
TXN116228,2025-05-06,D06,C08,Freelance Consultant,20840.37,Corporate Card,Approved
